Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1487638589,HHW3345,NY,PAS,07/12/2022,67,SDN,HONDA,P,8790,15340,15540,20240714,115.0,115,115,963307,0115,0.0,0827P,,Q,F,72-31,37 AVE,,0,408,F2,,BBBBBBB,ALL,ALL,BLUE,0.0,2019,-,0,,,,,
1487638656,KUW9920,NY,PAS,06/30/2022,46,P-U,DODGE,P,51790,57790,8440,20230531,115.0,115,115,956827,0115,0.0,0448P,,Q,F,33-27,JUNCTION BLVD,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0.0,2018,-,0,,,,,
1487638681,JPU2438,NY,PAS,06/24/2022,98,SUBN,SUBAR,P,19290,8590,8790,20240602,115.0,115,115,963307,0115,0.0,0903P,,Q,F,35-10,100 STREET,,0,408,F2,,BBBBBBB,ALL,ALL,WHITE,0.0,2003,-,0,,,,,
1487638700,JLM2024,NY,PAS,06/22/2022,98,SUBN,HONDA,P,61090,20190,20490,20230831,115.0,115,115,964261,0115,0.0,1018P,,Q,F,108-52,ROOSEVELT AVE,,0,408,F2,,BBBBBBB,ALL,ALL,GRY,0.0,2019,-,0,,,,,
1487638711,HVS5867,NY,PAS,06/22/2022,40,,BMW,P,17740,57790,8440,20240228,115.0,115,115,964261,0115,0.0,1025P,,Q,F,33-46,87 ST,,0,408,F2,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,
1487638772,KTT3237,NY,PAS,06/19/2022,40,SUBN,CHRYS,P,0,0,0,20240112,115.0,115,115,930875,0115,0.0,0900P,,Q,O,32-06,,,0,408,F2,,BBBBBBB,ALL,ALL,,0.0,2011,-,0,,,,,
1487638784,KWM8146,NY,PAS,06/19/2022,98,SUBN,ME/BE,P,19290,57790,8440,20240424,115.0,115,115,930875,0115,0.0,0918P,,Q,F,33-18,100 ST,,0,408,E2,,BBBBBBB,ALL,ALL,BLU,0.0,2012,-,0,,,,,
1487638802,KDA5AMA,AZ,PAS,06/25/2022,98,SDN,HONDA,P,15640,7790,7990,0,115.0,115,115,930875,0115,0.0,0450P,,Q,F,30-27,74 ST,,0,408,F2,,BBBBBBB,ALL,ALL,GRY,0.0,0,-,0,,,,,
1487638814,KJG3676,NY,PAS,06/25/2020,98,SUBN,HONDA,P,19690,8590,8790,20230204,115.0,115,115,930875,0115,0.0,0600P,,Q,O,35-08,103 ST,,0,408,F2,,BBBBBBB,ALL,ALL,GRY,0.0,2020,-,0,,,,,
1487638838,JEZ3346,NY,PAS,06/25/2022,98,SUBN,HONDA,P,20190,8440,8590,20230731,115.0,115,115,930875,0115,0.0,0655P,,Q,F,34-19,108 ST,,0,408,F2,,BBBBBBB,ALL,ALL,BLU,0.0,2009,-,0,,,,,
1487638840,KPX5149,NY,PAS,06/25/2022,40,SDN,TOYOT,P,22190,40404,40404,20230601,115.0,115,115,930875,0115,0.0,0950P,,Q,F,102-02,135 AVE,,0,408,F2,,BBBBBBB,ALL,ALL,RED,0.0,0,-,0,,,,,
1487638966,KLV6537,NY,PAS,06/21/2022,98,SUBN,HONDA,P,19690,57790,8440,20230404,115.0,115,115,970951,0115,0.0,0520A,,Q,F,33-49,103 STREET,,0,408,F1,,BBBBBBB,ALL,ALL,GRY,0.0,2018,-,0,,,,,
1487638980,JSE5476,NY,PAS,06/21/2022,98,SDN,TOYOT,P,18590,8590,8790,20220702,115.0,115,115,970951,0115,0.0,0615A,,Q,F,35-43,93 STREET,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0.0,2020,-,0,,,,,
1487638991,KET5199,NY,PAS,06/24/2022,98,SUBN,TOYOT,P,7990,16990,17140,20220916,115.0,115,115,970951,0115,0.0,0140A,,Q,F,83-10,31 AVENUE,,0,408,F2,,BBBBBBB,ALL,ALL,GY,0.0,2011,-,0,,,,,
1487639004,JPS6500,NY,PAS,06/24/2022,40,SDN,HONDA,P,16890,7990,8190,20240517,115.0,115,115,970951,0115,0.0,0148A,,Q,F,31-20,82 STREET,,0,408,F2,,BBBBBBB,ALL,ALL,GRAY,0.0,2020,-,0,,,,,
1487639030,KJX7871,NY,PAS,06/29/2022,40,SDN,CHRYS,P,18390,8190,57790,20230721,115.0,115,115,970951,0115,0.0,0715A,,Q,F,32-22,91 STREET,,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0.0,2011,-,0,,,,,
1487639041,KWL4833,NY,PAS,06/30/2022,40,SUBN,CHEVR,P,8990,20590,20740,20240526,115.0,115,115,970951,0115,0.0,0223A,,Q,F,112-01,38 AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0.0,2002,-,0,,,,,
1487639065,KRV3719,NY,PAS,06/08/2022,98,SUBN,NISSA,P,28790,7990,19940,20230820,115.0,115,115,971330,0115,0.0,0309A,,Q,F,105-14,ASTORIA BLVD,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0.0,2021,-,0,,,,,
1487639077,KFK5721,NY,PAS,06/08/2022,40,SDN,BMW,P,15540,57790,8440,20221123,115.0,115,115,971330,0115,0.0,0320A,,Q,F,33-34,73 ST,,0,408,F2,,BBBBBBB,ALL,ALL,GY,0.0,2010,-,0,,,,,
1487639090,KUJ6287,NY,PAS,06/08/2022,98,SUBN,LEXUS,P,20490,8790,8990,20240119,115.0,115,115,971330,0115,0.0,0618A,,Q,F,37-30,111 ST,,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0.0,2004,-,0,,,,,
1487639107,JRV3490,NY,PAS,06/08/2022,40,P-U,FORD,P,15990,8190,57790,20240604,115.0,115,115,971330,0115,0.0,0634A,,Q,F,32-48,76 ST,,0,408,F2,,BBBBBBB,ALL,ALL,RD,0.0,2015,-,0,,,,,
1487639132,KDT3137,NY,PAS,07/09/2022,40,SUBN,JEEP,P,15540,8440,8590,20220622,115.0,115,115,961325,0115,0.0,0214A,,Q,F,34-46,73 ST,,0,408,F2,,BBBBBBB,ALL,ALL,WHT,0.0,2020,-,0,,,,,
1487639168,KMX9620,NY,PAS,06/30/2022,98,SDN,TOYOT,P,18590,42490,6940,20230914,115.0,115,115,958661,0115,0.0,0523P,,Q,F,22-48,93 ST,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0.0,2017,-,0,,,,,
1487639247,HFE3590,NY,PAS,07/01/2022,98,SUBN,HONDA,P,8190,17540,17740,20240404,115.0,115,115,958661,0115,0.0,0922P,,,O,86-11,32 AVE,,0,408,K6,,BBBBBBB,ALL,ALL,GRAY,0.0,2010,-,0,,,,,
1487639326,GWH8167,NY,PAS,06/23/2022,14,SUBN,PONTI,P,18840,42490,6940,20230205,115.0,115,115,958661,0115,0.0,0559P,,Q,O,22-45,95 ST,,0,408,E2,,BBBBBBB,ALL,ALL,GRY,0.0,2004,-,0,,,,,
1487639338,JDW6313,NY,PAS,06/23/2022,98,VAN,FORD,P,16590,7790,7990,20240331,115.0,115,115,958601,0115,0.0,1047P,,,F,30-29,80 ST,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0.0,2006,-,0,,,,,
1487639569,KKE3137,NY,PAS,06/24/2022,19,SUBN,CHEVR,P,61090,20190,20490,20230221,115.0,115,115,950578,0115,0.0,0435P,,Q,O,108 10,ROOSEVELT AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BK,0.0,2014,-,0,,,,,
1487639570,JCF2599,NY,PAS,06/24/2022,19,SUBN,CHEVR,P,61090,20190,20490,20220814,115.0,115,115,950573,0115,0.0,0437P,,Q,F,108 01,ROOSEVELT AVE,,0,408,C3,,BBBBBBB,ALL,ALL,BK,0.0,2009,-,0,,,,,
1488079640,HLB8613,NY,PAS,06/23/2022,40,SUBN,TOYOT,P,22190,17740,17990,20221229,106.0,106,106,960187,0106,0.0,1227A,,Q,F,87-15,DUMONT AVE,,0,408,K6,,BBBBBBB,ALL,ALL,GRY,0.0,2018,-,0,,,,,
1488079651,KDE9097,NY,PAS,06/23/2022,67,SUBN,TOYOT,P,19640,19840,19795,20220716,106.0,106,106,960187,0106,0.0,0812P,,Q,O,105-19,103 RD,,0,408,99,,BBBBBBB,ALL,ALL,WHI,0.0,2011,-,0,,,,,
1488079675,JEB4807,NY,PAS,06/24/2022,67,SUBN,HONDA,P,19640,19840,19795,20231126,106.0,106,106,960187,0106,0.0,0710P,,Q,O,105-19,103 RD,,0,408,F2,,BBBBBBB,ALL,ALL,GRN,0.0,2001,-,0,,,,,
1488079687,GKY4071,NY,PAS,06/25/2022,98,SUBN,ACURA,P,20240,21890,21940,20240328,106.0,106,106,960187,0106,0.0,0430P,,Q,F,130-12,109 AVE,,0,408,F7,,BBBBBBB,ALL,ALL,WH,0.0,2018,-,0,,,,,
1488079699,KLJ8556,NY,PAS,06/25/2022,98,SUBN,TOYOT,P,21390,19990,20240,20230415,106.0,106,106,960187,0106,0.0,0536P,,Q,F,107-26,121 ST,,0,408,F2,,BBBBBBB,ALL,ALL,WHI,0.0,2018,-,0,,,,,
1488079717,HZC5694,OH,PAS,06/24/2022,51,SDN,AUDI,P,21340,53790,19990,0,106.0,106,106,960187,0106,0.0,0106A,,Q,F,104-19,120 ST,,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0.0,0,-,0,,,,,
1488079742,HZG7683,NY,PAS,06/22/2022,40,SUBN,HYUND,P,18090,19990,64890,20240413,106.0,106,106,960187,0106,0.0,1125P,,Q,F,107-19,89 ST,,0,408,E2,,BBBBBBB,ALL,ALL,GRY,0.0,2022,-,0,,,,,
1488080008,KWL1187,NY,PAS,06/26/2022,67,SDN,NISSA,P,20790,21340,0,20240227,106.0,106,106,965486,0106,0.0,0205A,,Q,O,,115 AVE,120 ST,0,408,E2,,BBBBBBB,ALL,ALL,,0.0,2014,-,0,,,,,
1488080010,JMO6983,NY,PAS,06/26/2022,40,SUBN,JEEP,P,22090,21790,0,20231108,106.0,106,106,965486,0106,0.0,0306A,,Q,,,133 AVE,128 ST,0,408,F7,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,
1488080021,KUR7438,NY,PAS,06/26/2022,40,SDN,NISSA,P,21340,60810,64890,0,106.0,106,106,965486,0106,0.0,0314A,,Q,F,116-26,120 ST,,0,408,E2,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,
1488080033,KVW3157,NY,PAS,06/27/2022,50,SUBN,HONDA,P,17740,19990,0,20240418,106.0,106,106,965486,0106,0.0,1230A,,Q,,,87 STREET,107 AVENUE,0,408,F2,,BBBBBBB,ALL,ALL,W,0.0,2016,-,0,,,,,
1488080069,JPY6049,NY,PAS,06/27/2022,40,SUBN,NISSA,P,21790,19990,20240,20240126,100.0,100,100,965486,0100,0.0,0907P,,Q,F,107-18,128 STREET,,0,408,E2,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,
1488080070,KTN1756,NY,PAS,07/03/2022,40,SDN,DODGE,P,19990,18390,18490,20231107,106.0,106,106,965486,0106,0.0,1216A,,Q,F,91-15,107 AVE,,0,408,E3,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,
1488080082,JGG6689,NY,PAS,07/03/2022,50,SUBN,FORD,P,19990,18390,0,20230220,106.0,106,106,965480,0106,0.0,1221A,,Q,O,,107 AVE,91 ST,0,408,E2,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,
1488080094,KNC7614,NY,PAS,07/03/2022,67,SUBN,SUBAR,P,18090,19990,0,20230601,106.0,106,106,965486,0106,0.0,1254A,,Q,O,,89 ST,107 AVE,0,408,E5,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,
1488080100,JBE6124,NY,PAS,07/03/2022,50,SUBN,SUBAR,P,17740,53790,0,20220906,106.0,106,106,965486,0106,0.0,0104A,,Q,O,,87 ST,LIBERTY AVE,0,408,F7,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,
1488080604,KMB7500,NY,PAS,07/03/2022,19,SDN,LEXUS,P,53790,21790,21840,20230429,106.0,106,106,962946,0106,0.0,0220A,,,F,128-02,LIBERTY AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GR,0.0,2008,-,0,,,,,
1488080630,KSSP6X,NJ,PAS,07/05/2022,98,SDN,NISSA,P,21890,35780,19990,0,106.0,106,106,960187,0106,0.0,0810P,,Q,F,105-57,130 ST,,0,408,K6,,BBBBBBB,ALL,ALL,GRY,0.0,0,-,0,,,,,
1488080653,JLJ7990,NY,PAS,07/08/2022,98,SDN,NISSA,P,21340,20790,35780,20230814,106.0,106,106,960187,0106,0.0,0503P,,Q,F,115-19,120 ST,,0,408,E2,,BBBBBBB,ALL,ALL,WHI,0.0,2017,-,0,,,,,
1488080690,KTW1064,NY,PAS,07/08/2022,98,SDN,HONDA,P,22040,20240,20440,20240107,106.0,106,106,960187,0106,0.0,0605P,,Q,F,109-34,132 ST,,0,408,K6,,BBBBBBB,ALL,ALL,GRY,0.0,0,-,0,,,,,
1488080732,KUH6233,NY,PAS,07/06/2022,40,P-U,TOYOT,P,17540,19990,20140,20240202,106.0,106,106,960187,0106,0.0,0945P,,Q,F,107-12,86 ST,,0,408,F2,,BBBBBBB,ALL,ALL,WHI,0.0,2010,-,0,,,,,
1488080744,KTX1656,NY,PAS,07/06/2022,40,SUBN,JEEP,P,16490,23170,23340,20240123,106.0,106,106,960187,0106,0.0,0100A,,Q,F,149-27,79 ST,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0.0,2018,-,1,,,,,
1488080768,KPY2536,NY,PAS,07/05/2022,40,SDN,NISSA,P,21590,53790,19990,20230709,106.0,106,106,960787,0106,0.0,1005P,,Q,F,104-72,124 ST,,0,408,F2,,BBBBBBB,ALL,ALL,GRY,0.0,0,-,0,,,,,
1488080770,HZR1044,PA,PAS,07/05/2022,40,SDN,INFIN,P,20440,20840,20940,0,106.0,106,106,960187,0106,0.0,0917P,,Q,F,115-01,111 AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GRY,0.0,0,-,0,,,,,
1488080781,KFM3127,NY,PAS,07/02/2022,46,SDN,HONDA,P,61147,35780,35780,20220918,106.0,106,106,963887,0106,0.0,1054P,,Q,F,99-51,RUSSELL ST,,0,408,C3,,BBBBBBB,ALL,ALL,BLK,0.0,2004,-,0,,,,,
1488080963,K5GT,NY,PAS,07/02/2022,46,SDN,KIA,P,61147,35780,35780,20230731,106.0,106,106,963887,0106,0.0,1050P,,Q,F,99-51,RUSSELL ST,,0,408,F1,,BBBBBBB,ALL,ALL,GRY,0.0,2022,-,0,,,,,
1488081001,KPM2239,NY,PAS,06/22/2022,27,SUBN,NISSA,P,53490,53890,20790,20230714,106.0,106,106,962239,0106,0.0,1116P,,Q,F,114-41,LEFFERTS BLVD,,0,408,K6,,BBBBBBB,ALL,ALL,GY,0.0,2008,-,0,,,,,
1488081189,JPE8814,NY,PAS,06/25/2022,98,SUBN,FORD,P,19190,24160,24210,20240124,106.0,106,106,960187,0106,0.0,0835P,,Q,F,163-22,99 ST,,0,408,E2,,BBBBBBB,ALL,ALL,WHI,0.0,2015,-,0,,,,,
1488081207,JRA8880,NY,PAS,06/25/2022,14,SDN,SUBAR,P,22040,20890,53850,20240212,106.0,106,106,960187,0106,0.0,0955P,,Q,F,116-24,132 ST,,0,408,E2,,BBBBBBB,ALL,ALL,WHI,0.0,2021,-,0,,,,,
1488081219,HPC3760,NY,PAS,06/25/2022,98,SUBN,HONDA,P,20340,19590,53790,20230613,106.0,106,106,960187,0106,0.0,1035P,,Q,F,103-26,109 ST,,0,408,C,,BBBBBBB,ALL,ALL,WHI,0.0,2017,-,0,,,,,
1488081220,KSM2215,NY,PAS,06/25/2022,40,SUBN,TOYOT,P,21740,22190,23170,20230830,106.0,106,106,960187,0106,0.0,1225A,,Q,F,135-26,127 ST,,0,408,E2,,BBBBBBB,ALL,ALL,GRY,0.0,0,-,3,,,,,
1488081232,KSB2655,NY,PAS,06/25/2022,98,SDN,SUBAR,P,20240,21040,21140,20231011,106.0,106,106,960187,0106,0.0,0115A,,Q,F,117-10,109 AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GRY,0.0,2005,-,0,,,,,
1488081244,JHK1366,NY,PAS,06/28/2022,98,SUBN,HONDA,P,19690,19590,53790,20220421,106.0,106,106,960147,0106,0.0,0800P,,Q,F,103-67,103 ST,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0.0,2005,-,0,,,,,
1488081256,KHY5216,NY,PAS,06/28/2022,98,SDN,NISSA,P,21890,19990,35780,20230119,106.0,106,106,960187,0106,0.0,1050P,,Q,F,107-16,130 ST,,0,408,F2,,BBBBBBB,ALL,ALL,GRY,0.0,2016,-,0,,,,,
1488081300,JHG8640,NY,PAS,06/29/2022,98,SUBN,FORD,P,20090,19590,53790,20230527,106.0,106,106,960187,0106,0.0,0105A,,Q,F,103-42,107 ST,,0,408,K6,,BBBBBBB,ALL,ALL,WHI,0.0,2016,-,0,,,,,
1488081311,HEJ8189,NY,PAS,06/26/2022,40,SDN,HYUND,P,0,0,0,20240310,106.0,106,106,961332,0106,0.0,0315A,,Q,,,N/W/C/O 108 ST,107 AVE,0,408,E2,,BBBBBBB,ALL,ALL,RED,0.0,2013,-,0,,,,,
1488081335,JGA7605,NY,PAS,06/25/2022,40,SUBN,JEEP,P,18240,19990,64890,20230918,106.0,106,106,960187,0106,0.0,0753P,,Q,F,107-27,90 ST,,0,408,E2,,BBBBBBB,ALL,ALL,WHI,0.0,2020,-,0,,,,,
1488081347,KRR9581,NY,PAS,06/24/2022,40,SDN,NISSA,P,17340,23170,23340,20231010,106.0,106,106,960187,0106,0.0,1040P,,Q,,,CO 149-55 85 ST,,0,408,E2,,BBBBBBB,ALL,ALL,GRY,0.0,2020,-,0,,,,,
1488081360,GUHR64,FL,PAS,06/24/2022,40,SDN,NISSA,P,53490,23200,57550,0,106.0,106,106,960187,0106,0.0,0948P,,Q,F,150-12,LEFFERTS BLVD,,0,408,E2,,BBBBBBB,ALL,ALL,GRY,0.0,0,-,0,,,,,
1488081372,KJB5172,NY,PAS,06/24/2022,40,SDN,DODGE,P,21490,19990,20240,20230124,106.0,106,106,960187,0106,0.0,0835P,,Q,F,107-26,122 ST,,0,408,E2,,BBBBBBB,ALL,ALL,GRY,0.0,2014,-,0,,,,,
1488088974,HXX38189,99,PAS,06/16/2022,46,SDN,HONDA,P,49690,24490,24440,20240228,107.0,107,107,940950,0107,0.0,0624P,,,F,168-23,HILLSIDE AVE,,0,408,F2,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,
1488089000,KRS9040,NY,PAS,06/15/2022,40,P-U,GMC,P,17240,23365,23380,20230714,107.0,107,107,959646,0107,0.0,1048P,,Q,,151-10,85 DRIVE,,0,408,J3,,BBBBBBB,ALL,ALL,,0.0,0,-,2,,,,,
1488089061,GLB6623,NY,PAS,06/30/2022,40,,MITSU,P,25440,25290,14490,20240115,107.0,107,107,941931,0107,0.0,1100P,,,F,67-50 J,192 ST,,0,408,F1,,BBBBBBB,ALL,ALL,BLACK,0.0,2011,-,1,,,,,
1488089176,KPJ1679,NY,PAS,06/21/2022,40,SUBN,HYUND,P,25790,15690,65590,20230510,107.0,107,107,941931,0107,0.0,1002P,,Q,F,75-46,197 STREET,,0,408,D3,,BBBBBBB,ALL,ALL,WH,0.0,2019,-,1,,,,,
1488089371,KML5395,NY,PAS,06/27/2022,98,SDN,HONDA,P,22840,17240,17390,20230516,107.0,107,107,970902,0107,0.0,0307A,,Q,F,85-57,143 STREET,,0,408,E2,,BBBBBBB,ALL,ALL,WHT,0.0,2021,-,0,,,,,
1488089759,KPL9191,NY,PAS,07/02/2022,98,SUBN,TOYOT,P,17640,22640,35780,20230721,107.0,107,107,905724,0107,0.0,0700A,,Q,F,139-12,87 DR,,0,408,K6,,BBBBBBB,ALL,ALL,GY,0.0,2014,-,0,,,,,
1488089772,JBX6545,NY,PAS,06/30/2022,40,SDN,VOLKS,P,24190,14890,15140,20220807,107.0,107,107,965784,0107,0.0,0345A,,NY,F,71-22,163 ST,,0,408,F2,,BBBBBBB,ALL,ALL,GY,0.0,2015,-,0,,,,,
1488090180,KYC6996,NY,PAS,07/06/2022,98,SDN,TOYOT,P,49490,50150,52290,20240626,107.0,107,107,963113,0107,0.0,1140A,,Q,F,170-33,HIGHLAND AVE,,0,408,E2,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,
1488090245,KDY6128,NY,PAS,06/28/2022,98,SUBN,CHRYS,P,24340,16840,47390,20220919,107.0,107,107,963113,0107,0.0,0333P,,Q,F,82-53,166 STREET,,0,408,F2,,BBBBBBB,ALL,ALL,WHT,0.0,0,-,0,,,,,
1488090257,KXB4762,NY,PAS,07/06/2022,98,SUBN,NISSA,P,58690,13240,35780,20240506,107.0,107,107,963113,0107,0.0,0922A,,Q,O,197-20 D,PECK AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BLUE,0.0,0,-,0,,,,,
1488090269,KTP4680,NY,PAS,07/06/2022,98,SDN,SUBAR,P,38950,17690,67590,20240304,107.0,107,107,963113,0107,0.0,0224P,,Q,F,87-05,CHELSEA STREET,,0,408,F2,,BBBBBBB,ALL,ALL,RED,0.0,0,-,0,,,,,
1488091183,KSM2008,NY,PAS,06/16/2022,40,SDN,,P,24040,15140,15390,20230826,107.0,107,107,969623,0107,0.0,0027A,0027A,Q,F,72-04,160 ST,,0,408,K6,,BBBBBBB,ALL,ALL,WHITE,0.0,2010,-,0,,,,,
1488091195,JLD4849,PA,PAS,06/20/2022,20,SUBN,TOYOT,P,38875,35780,38870,20240430,107.0,107,107,969623,0107,0.0,0326A,0326A,Q,F,84-25,CHAPIN PKWY,,20220620,408,F2,,BBBBBBB,ALL,ALL,BLUE,0.0,2012,-,0,,,,,
1488091201,HGE5948,NY,PAS,06/20/2022,40,SDN,INFIN,P,25790,15690,65590,20240330,107.0,107,107,969623,0107,0.0,0418A,0418A,Q,F,75-48,197 ST,,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0.0,2014,-,0,,,,,
1488106393,KSP8809,NY,PAS,06/17/2022,19,SDN,BMW,P,55590,26940,26990,20240208,105.0,105,105,956719,0105,0.0,0700P,,Q,F,222-02,MERRICK BLVD,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0.0,2008,-,0,,,,,
1488106435,KKG7474,NY,PAS,06/17/2022,14,SUBN,FRUEH,P,63290,56013,65617,20230421,105.0,105,105,956719,0105,0.0,1115P,,Q,F,121-83,SPRINGFIELD BLVD,,0,408,C,,BBBBBBB,ALL,ALL,W,0.0,1998,-,0,,,,,
1488106472,KEU6104,NY,PAS,06/17/2022,40,SDN,AUDI,P,55590,26940,26990,20220825,105.0,105,105,956719,0105,0.0,1135P,,Q,F,222-02,MERRICK BLVD,,0,408,C3,,BBBBBBB,ALL,ALL,BLK,0.0,2014,-,0,,,,,
1488106502,JC57VX,FL,PAS,06/23/2022,78,DELV,VOLVO,P,63290,56013,65617,0,105.0,105,105,956719,0105,0.0,1020P,,Q,F,121-83,SPRINGFIELD BLVD,,0,408,K6,,BBBBBBB,ALL,ALL,,0.0,2016,-,0,,,,,
1488107180,KWN2426,NY,PAS,06/25/2022,50,SDN,PORSC,P,53890,27097,27098,20240621,105.0,105,105,969509,0105,0.0,0345A,,Q,F,231-01,LINDEN BLVD,,0,408,C,,BBBBBBB,ALL,ALL,GRY,0.0,2008,-,0,,,,,
1488107580,KKG7355,NY,PAS,07/03/2022,21,SUBN,JEEP,P,55590,40404,40404,20230419,105.0,105,105,970707,0105,0.0,0154A,,Q,,224,MERRICK,,0,408,F2,,BBBBBBB,ALL,ALL,GREY,0.0,0,-,0,,,,,
1488107786,KFZ9764,NY,OMS,06/25/2022,40,SDN,HYUND,P,53890,27090,27092,20220930,105.0,105,105,931716,0105,0.0,0152A,,Q,F,227-11,LINDEN BLVD,,0,408,C,,BBBBBBB,ALL,ALL,WH,0.0,2021,-,0,,,,,
1488107828,KUB6569,NY,PAS,06/27/2022,19,SDN,HONDA,P,55590,27094,27096,20220605,105.0,105,105,931716,0105,0.0,0228A,,Q,F,229-21,MERRICK BLVD,,0,408,K6,,BBBBBBB,ALL,ALL,GRY,0.0,2018,-,0,,,,,
1488107853,KAG5757,NY,OMS,06/27/2022,51,SDN,JEEP,P,55590,45890,27097,20230930,105.0,105,105,921716,0105,0.0,0252A,,Q,F,231-19,MERRICK BLVD,,0,408,F2,,BBBBBBB,ALL,ALL,GRY,0.0,0,-,0,,,,,
1488107865,KEU4909,NY,PAS,06/27/2022,50,SDN,ME/BE,P,55590,45890,27097,20220830,105.0,105,105,931716,0105,0.0,0244A,,Q,F,231-19,MERRICK BLVD,,0,408,E3,,BBBBBBB,ALL,ALL,WH,0.0,2020,-,0,,,,,
1488107877,LMH7483,PA,PAS,06/27/2022,19,SDN,HYUND,P,55590,27094,27096,20230101,105.0,105,105,971769,0105,0.0,0233A,,,F,229-25,MERRICK BLVD,,0,408,E5,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,
1488107889,KUW1871,NY,PAS,06/27/2022,19,SDN,FORD,P,55590,45890,27097,20220930,105.0,105,105,971769,0105,0.0,0242A,,NY,F,231-09,MERRICK BLVD,,0,408,C3,,BBBBBBB,ALL,ALL,GRAY,0.0,2022,-,0,,,,,
1488107907,JSC5487,NY,PAS,06/27/2022,19,SUBN,BMW,P,55590,45890,27097,20270802,108.0,108,108,971769,0108,0.0,0246A,,Q,F,231-15,MERRICK BLVD,,0,408,E5,,BBBBBBB,ALL,ALL,WHITE,0.0,2018,-,0,,,,,
1488107920,KTR8103,NY,PAS,06/27/2022,19,SDN,JAGUA,P,55590,45890,27097,20231118,105.0,105,105,971769,0105,0.0,0249A,,Q,F,231-15,MERRICK BLVD,,0,408,E3,,BBBBBBB,ALL,ALL,WHITE,0.0,0,-,0,,,,,
1488107932,KNP6886,NY,PAS,06/27/2022,50,,BMW,P,55590,27096,45890,20230421,105.0,105,105,931716,0105,0.0,0300A,,Q,F,230-22,MERRICK BLVD,,0,408,C3,,BBBBBBB,ALL,ALL,BLK,0.0,2011,-,0,,,,,
1488107944,KVH1513,NY,PAS,06/27/2022,50,,PORSC,P,55590,27096,45890,20240505,105.0,105,105,931716,0105,0.0,0306A,,Q,F,230-22,MERRICK BLVD,,0,408,E5,,BBBBBBB,ALL,ALL,WH,0.0,2018,-,0,,,,,
1488107968,JNK1079,NY,PAS,06/28/2022,40,VAN,FORD,P,38350,22620,45890,20231231,105.0,105,105,931716,0105,0.0,0102A,,Q,F,139-24,CANEY LN,,0,408,K6,,BBBBBBB,ALL,ALL,WH,0.0,2006,-,0,,,,,
1488108390,LVT8532,PA,PAS,06/23/2022,40,SDN,BMW,P,27190,22280,22390,20230131,105.0,105,105,945470,0105,0.0,1028A,,Q,F,136-22,243 ST,,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0.0,0,-,0,,,,,
1488108663,GDG1043,NY,PAS,07/08/2022,50,SUBN,KIA,P,55590,26940,26990,20221101,105.0,105,105,952740,0105,0.0,0710P,,Q,F,222-02,MERRICK BLVD,,0,408,E5,,BBBBBBB,ALL,ALL,BLK,0.0,2013,-,0,,,,,
